block,trial,s1_state,direction,response,rt,pair
5,58,FALSE,left,right,1.028754949569702,268006
5,59,FALSE,right,right,1.009355068206787,268006
5,60,FALSE,left,left,0.6363999843597412,268006
5,61,TRUE,left,right,0.5732400417327881,268006
5,62,TRUE,right,left,0.5997209548950195,268006
5,63,FALSE,left,left,0.7207369804382324,268006
5,64,TRUE,right,right,0.8967599868774414,268006
5,65,TRUE,right,right,0.9637019634246826,268006
5,66,TRUE,left,left,0.6845118999481201,268006
5,67,TRUE,right,left,0.9039030075073242,268006
5,68,FALSE,left,left,0.6594860553741455,268006
5,69,TRUE,right,right,0.7667591571807861,268006
5,70,TRUE,left,left,0.5929720401763916,268006
5,71,TRUE,left,left,0.5721890926361084,268006
5,72,TRUE,left,left,0.4540441036224365,268006
5,73,TRUE,right,right,0.6364960670471191,268006
5,74,FALSE,right,right,0.9360477924346924,268006
5,75,FALSE,left,left,1.117459058761597,268006
5,76,FALSE,right,right,0.6763110160827637,268006
5,77,FALSE,left,left,0.690593957901001,268006
5,78,TRUE,right,right,0.6749558448791504,268006
5,79,FALSE,left,left,1.906554937362671,268006
5,80,TRUE,right,left,0.6103270053863525,268006
5,81,TRUE,right,left,0.8280429840087891,268006
5,82,TRUE,right,right,0.8865070343017578,268006
5,83,FALSE,right,left,1.0128271579742432,268006
5,84,TRUE,right,right,0.6860411167144775,268006
5,85,FALSE,left,left,0.6717958450317383,268006
5,86,FALSE,right,right,1.5465660095214844,268006
5,87,FALSE,left,left,0.8238041400909424,268006
5,88,FALSE,right,right,0.8421142101287842,268006
5,89,FALSE,left,left,0.6681678295135498,268006
5,90,TRUE,right,left,0.6979148387908936,268006
5,91,TRUE,left,left,0.42555689811706543,268006
5,92,FALSE,left,right,0.918442964553833,268006
5,93,TRUE,left,left,0.3036680221557617,268006
5,94,TRUE,right,right,0.7794480323791504,268006
5,95,TRUE,right,right,0.73909592628479,268006
5,96,TRUE,left,left,0.6297039985656738,268006
5,97,TRUE,left,left,0.5945329666137695,268006
5,98,FALSE,left,right,0.8186230659484863,268006
5,99,TRUE,left,right,0.7718510627746582,268006
6,0,FALSE,left,left,1.5905001163482666,268006
6,1,TRUE,right,right,0.5810220241546631,268006
6,2,FALSE,left,left,0.5536949634552002,268006
6,3,FALSE,right,right,0.7049510478973389,268006
6,4,FALSE,left,left,0.5991549491882324,268006
6,5,FALSE,right,right,0.6704440116882324,268006
6,6,FALSE,left,left,0.7410578727722168,268006
6,7,FALSE,left,left,1.1422910690307615,268006
6,8,FALSE,right,right,0.9922049045562744,268006
6,9,TRUE,right,right,0.8088860511779785,268006
6,10,TRUE,right,right,0.6597011089324951,268006
6,11,TRUE,right,right,0.842918872833252,268006
6,12,TRUE,left,left,0.6755318641662598,268006
6,13,TRUE,left,left,0.5357060432434082,268006
6,14,TRUE,right,left,0.773015022277832,268006
6,15,FALSE,left,left,0.5629270076751709,268006
6,16,TRUE,right,right,0.5406451225280762,268006
6,17,TRUE,left,left,0.5087308883666992,268006
6,18,TRUE,left,left,0.5201389789581299,268006
6,19,TRUE,left,left,0.6296651363372803,268006
6,20,FALSE,right,right,0.6535460948944092,268006
6,21,TRUE,right,right,0.623805046081543,268006
6,22,TRUE,right,right,0.8030238151550293,268006
6,23,TRUE,left,left,0.8101129531860352,268006
6,24,TRUE,left,left,0.7009401321411133,268006
6,25,TRUE,left,left,0.5472738742828369,268006
6,26,TRUE,left,left,0.5535070896148682,268006
6,27,FALSE,left,left,0.8827102184295654,268006
6,28,FALSE,right,right,0.903512954711914,268006
6,29,TRUE,right,right,0.6109030246734619,268006
6,30,FALSE,left,right,0.8792159557342529,268006
6,31,TRUE,left,left,0.5032479763031006,268006
6,32,TRUE,right,left,1.0723700523376465,268006
6,33,FALSE,left,left,0.8983619213104248,268006
6,34,FALSE,left,left,0.7962689399719238,268006
6,35,TRUE,right,right,0.65513014793396,268006
6,36,TRUE,right,left,1.050048828125,268006
6,37,TRUE,left,left,0.6235978603363037,268006
6,38,FALSE,right,right,0.7159230709075928,268006
6,39,FALSE,right,right,0.6703870296478271,268006
6,40,FALSE,right,left,1.3937649726867676,268006
6,41,TRUE,right,left,0.552001953125,268006
6,42,FALSE,left,left,0.8436441421508789,268006
6,43,FALSE,left,right,1.1234118938446045,268006
6,44,FALSE,right,right,0.9974849224090576,268006
6,45,FALSE,left,left,0.7708950042724609,268006
6,46,FALSE,right,right,1.1052091121673584,268006
6,47,FALSE,left,left,0.7879838943481445,268006
6,48,FALSE,right,right,1.0357279777526855,268006
6,49,TRUE,right,right,0.7127230167388916,268006
6,50,TRUE,left,right,0.46742987632751465,268006
6,51,FALSE,right,right,0.7773149013519287,268006
6,52,FALSE,left,left,0.7540819644927979,268006
6,53,FALSE,left,left,0.862921953201294,268006
6,54,FALSE,right,right,0.8167479038238525,268006
6,55,TRUE,right,right,0.5963959693908691,268006
6,56,FALSE,right,right,0.77956390380859375,268006
6,57,TRUE,right,right,0.5445511341094971,268006
6,58,TRUE,right,right,0.46297216415405273,268006
6,59,FALSE,left,left,0.7230510711669922,268006
6,60,TRUE,left,left,0.5626909732818604,268006
6,61,TRUE,left,left,0.4455869197845459,268006
6,62,FALSE,right,right,0.7604961395263672,268006
6,63,TRUE,right,left,0.6020557880401611,268006
6,64,FALSE,right,left,0.9212989807128906,268006
6,65,TRUE,right,left,0.5840141773223877,268006
6,66,TRUE,right,left,0.7582790851593018,268006
6,67,FALSE,right,right,0.9001460075378418,268006
6,68,TRUE,left,left,0.72473907470703125,268006
6,69,FALSE,left,left,0.8637299537658691,268006
6,70,FALSE,right,right,0.986483097076416,268006
6,71,TRUE,left,left,0.6214308738708496,268006
6,72,TRUE,left,left,0.7175829410552979,268006
6,73,FALSE,right,right,0.4619250297546386,268006
6,74,TRUE,left,left,0.6825418472290039,268006
6,75,FALSE,left,left,0.8057138919830322,268006
6,76,TRUE,right,right,0.5633950233459473,268006
6,77,TRUE,right,right,0.7196362018585205,268006
6,78,TRUE,left,left,0.5518560409545898,268006
6,79,FALSE,left,left,0.8585860729217529,268006
6,80,FALSE,right,right,0.7168757915496826,268006
6,81,FALSE,right,right,1.035459041595459,268006
6,82,FALSE,left,left,0.6270260810852051,268006
6,83,FALSE,right,left,0.9350671768188475,268006
6,84,TRUE,right,right,0.6505029201507568,268006
6,85,FALSE,left,left,0.9977221488952636,268006
6,86,FALSE,left,right,1.0991029739379885,268006
6,87,TRUE,left,left,0.5220820903778076,268006
6,88,FALSE,left,left,0.8218691349029541,268006
6,89,FALSE,right,right,0.7991981506347656,268006
6,90,FALSE,right,right,1.1443841457366943,268006
6,91,FALSE,left,left,0.9068820476531982,268006
6,92,TRUE,right,right,0.6813530921936035,268006
6,93,TRUE,left,left,0.8200840950012207,268006
6,94,FALSE,left,right,0.874467134475708,268006
6,95,TRUE,right,right,0.6822969913482666,268006
6,96,FALSE,left,left,0.8542609214782715,268006
6,97,FALSE,left,left,0.965712070465088,268006
6,98,TRUE,left,left,0.747905969619751,268006
6,99,FALSE,right,right,0.8595287799835205,268006
7,0,TRUE,left,left,1.2436699867248535,268006
7,1,FALSE,right,right,0.8942790031433105,268006
7,2,TRUE,right,right,0.5280008316040039,268006
7,3,TRUE,right,right,0.574775218963623,268006
7,4,TRUE,left,left,0.5596590042114258,268006
7,5,FALSE,right,right,1.0119240283966064,268006
7,6,FALSE,right,left,1.715914964675903,268006
7,7,FALSE,left,left,0.7377798557281494,268006
7,8,FALSE,right,right,0.7013540267944336,268006
7,9,TRUE,right,right,0.6551821231842041,268006
7,10,TRUE,right,right,0.7095179557800293,268006
7,11,FALSE,left,left,0.6241309642791748,268006
7,12,FALSE,left,left,0.7269539833068848,268006
7,13,FALSE,left,right,0.9028360843658448,268006
7,14,FALSE,left,left,0.853830099105835,268006
7,15,TRUE,left,left,0.5032069683074951,268006
7,16,FALSE,left,left,0.8244369029998779,268006
7,17,TRUE,right,right,0.5132660865783691,268006
7,18,TRUE,right,right,0.7284340858459473,268006
7,19,TRUE,left,left,0.8068709373474121,268006
7,20,TRUE,left,left,0.5859391689300537,268006
7,21,TRUE,left,left,0.6306960582733154,268006
7,22,FALSE,left,right,0.7174208164215088,268006
7,23,TRUE,left,left,0.4641520977020264,268006
7,24,TRUE,left,left,0.567194938659668,268006
7,25,TRUE,right,left,0.41153907775878906,268006
7,26,TRUE,left,left,0.4614100456237793,268006
7,27,TRUE,left,left,0.4343271255493164,268006
7,28,FALSE,right,right,0.783958911895752,268006
7,29,FALSE,left,left,0.6299290657043457,268006
7,30,FALSE,right,right,0.7292258739471436,268006
7,31,TRUE,left,left,0.4797990322113037,268006
7,32,TRUE,right,right,0.6186609268188477,268006
7,33,FALSE,left,left,0.9106988906860352,268006
7,34,FALSE,left,right,1.1620700359344482,268006
7,35,TRUE,right,right,0.4511029720306397,268006
7,36,FALSE,right,left,0.75156402587890625,268006
7,37,FALSE,left,left,0.8322348594665527,268006
7,38,TRUE,left,left,0.5653989315032959,268006
7,39,TRUE,right,left,0.7196450233459473,268006
7,40,FALSE,right,right,0.8499159812927246,268006
7,41,FALSE,left,left,0.8846399784088135,268006
7,42,FALSE,left,right,1.0414819717407229,268006
7,43,TRUE,right,right,0.6736440658569336,268006
7,44,TRUE,left,left,0.6569838523864746,268006
7,45,TRUE,right,left,0.7709090709686279,268006
7,46,TRUE,right,right,0.5741639137268066,268006
7,47,TRUE,left,left,0.4796597957611084,268006
7,48,TRUE,right,right,0.6089420318603516,268006
7,49,FALSE,left,left,0.588252067565918,268006
7,50,FALSE,left,left,0.8597090244293213,268006
7,51,TRUE,right,left,0.8964340686798096,268006
7,52,TRUE,right,left,0.7845349311828613,268006
7,53,FALSE,right,left,0.9888460636138916,268006
7,54,TRUE,right,left,0.7143838405609131,268006
7,55,TRUE,left,left,0.6287169456481934,268006
7,56,TRUE,left,left,0.6442279815673828,268006
7,57,FALSE,left,right,1.0312070846557615,268006
7,58,TRUE,right,left,0.739840030670166,268006
7,59,TRUE,left,left,0.7732980251312256,268006
7,60,FALSE,left,left,0.9346740245819092,268006
7,61,FALSE,left,right,0.8761320114135742,268006
7,62,TRUE,right,right,0.6297729015350342,268006
7,63,TRUE,left,left,0.5676679611206055,268006
7,64,FALSE,left,left,0.8687160015106201,268006
7,65,FALSE,right,right,0.7310030460357666,268006
7,66,FALSE,right,right,0.8312151432037354,268006
7,67,FALSE,right,right,1.3470909595489502,268006
7,68,TRUE,right,left,0.9871389865875244,268006
7,69,FALSE,left,left,0.7623310089111328,268006
7,70,FALSE,left,right,0.8113620281219482,268006
7,71,TRUE,left,left,0.6805179119110107,268006
7,72,FALSE,right,right,0.7699258327484131,268006
7,73,FALSE,left,left,0.8176860809326172,268006
7,74,TRUE,right,right,0.5761339664459229,268006
7,75,FALSE,right,right,1.140511989593506,268006
7,76,TRUE,right,right,0.5745370388031006,268006
7,77,FALSE,right,right,0.8452548980712891,268006
7,78,TRUE,right,right,0.52822113037109375,268006
7,79,TRUE,left,left,0.7676858901977539,268006
7,80,FALSE,right,right,0.8115367889404297,268006
7,81,FALSE,right,right,0.868344783782959,268006
7,82,TRUE,right,right,0.6024110317230225,268006
7,83,TRUE,left,left,0.588515043258667,268006
7,84,FALSE,right,right,0.8975269794464111,268006
7,85,FALSE,left,left,0.6562449932098389,268006
7,86,FALSE,left,left,0.8885498046875,268006
7,87,TRUE,right,right,0.5998268127441406,268006
7,88,FALSE,right,right,0.8882260322570801,268006
7,89,TRUE,right,right,0.4876978397369385,268006
7,90,FALSE,right,right,0.7001359462738037,268006
7,91,TRUE,right,right,0.558121919631958,268006
7,92,TRUE,right,right,0.5597500801086426,268006
7,93,TRUE,left,left,0.5839149951934814,268006
7,94,FALSE,right,right,0.6200740337371826,268006
7,95,TRUE,left,left,0.5931880474090576,268006
7,96,FALSE,left,left,1.0868659019470217,268006
7,97,TRUE,left,left,0.646981954574585,268006
7,98,FALSE,right,right,0.5861079692840576,268006
7,99,FALSE,left,left,0.70557403564453125,268006
